Order Date,Sales,Anomaly,Rolling Mean,Rolling Std,Z-Score,Z_Anomaly
2018-03-25,26029.904,1,8660.308925,7131.467536978537,2.43562702696662,True
2018-04-01,19382.9038,1,10361.1309,7923.9162068234955,1.138549760562979,False
2018-04-08,10151.6085,1,10953.8633375,7674.039719786789,-0.1045413975942113,False
2018-04-15,5102.797,1,10885.7110375,7730.10807915616,-0.7481026110221319,False
2018-04-22,7631.758,1,11275.9617875,7435.426666088124,-0.4901136076186014,False
2018-04-29,5292.6326,1,11167.0181125,7526.846937301324,-0.780457681873122,False
2018-05-06,11606.7218,1,11747.1820875,7333.105758151172,-0.01915426998224733,False
2018-05-13,11772.475,1,12121.350087499999,7235.748350646946,-0.048215481052323476,False
2018-05-20,14571.618,1,10689.0643375,4820.147900903835,0.8054843424559598,False
2018-05-27,4357.192,1,8810.8503625,3759.2750311293207,-1.1847120324053757,False
2018-06-03,6581.8854,1,8364.634975,3789.1353774811105,-0.4704898076735154,False
2018-06-10,6481.389999999999,1,8536.9591,3648.332068814988,-0.5634270842751626,False
2018-06-17,15095.256,1,9469.896349999999,4282.8759044097405,1.3134538043019202,False
2018-06-24,6318.9355,1,9598.1842125,4153.2868519809535,-0.7895550751414939,False
2018-07-01,17261.1922,1,10304.993012500001,4948.872605552184,1.405612902562046,False
2018-07-08,11589.842,1,10282.163887499999,4941.551876649837,0.26462903661481985,False
2018-07-15,9998.841,1,9710.566762499999,4629.09453867944,0.06227443295686908,False
2018-07-22,10896.305,1,10527.9558875,4095.327785642252,0.08994374364645234,False
2018-07-29,9618.882,1,10907.5804625,3807.961438130808,-0.33842214093758693,False
2018-08-05,5205.628,1,10748.1102125,4039.4774412618217,-1.372079010984322,False
2018-08-12,11128.53,1,10252.2694625,3654.778170155184,0.2397575165178339,False
2018-08-19,22222.554,1,12240.221775,5205.804246707474,1.917538914628522,False
2018-08-26,15330.072,1,11998.83175,4979.582056990538,0.668979888648179,False
2018-09-02,20946.612,1,13168.428000000002,5886.12797684628,1.3214432357903745,False
2018-09-09,17672.048,1,14127.578875000001,5920.932190897119,0.5986336290845027,False
2018-09-16,20166.201,1,15286.315875,6102.511437296502,0.7996519425061264,False
2018-09-23,26104.433,1,17347.00975,6672.16711771866,1.312530560984259,False
2018-09-30,12296.062,1,18233.314000000002,5119.14249114907,-1.1598137794104055,False
2018-10-07,21535.594,1,19534.197,4314.892214959844,0.4638347611699558,False
2018-10-14,16509.831000000002,1,18820.106625,4278.988358749786,-0.5399116406278337,False
2018-10-21,13270.8182,1,18562.6999,4570.90775891791,-1.157731019549773,False
2018-10-28,21535.27,1,18636.28215,4619.2486325084565,0.6275886146500242,False
2018-11-04,29017.467,-1,20054.459525,5856.762152304523,1.5303690404216317,False
2018-11-11,20015.55,1,20035.628149999997,5856.593734404866,-0.0034282982413561328,False
2018-11-18,30572.447,-1,20594.1299,6674.007114185596,1.4951013580418722,False
2018-11-25,22212.769,1,21833.718275,5772.669890699957,0.06566298301773145,False
2018-12-02,35998.9,-1,23641.631525,7631.524059842478,1.6192399287613681,False
2018-12-09,21537.240999999998,1,24270.057775,7152.298738083037,-0.3820892939564845,False
2018-12-16,11542.834,1,24054.05975,7547.121999125014,-1.6577479139002267,False
2018-12-23,19457.068,1,23794.2845,7680.787898465512,-0.5646838003255503,False
2018-12-30,15210.8858,1,22068.46185,7887.84694912126,-0.869385029176303,False
